province,cultivated_areas,harvested_area,product,rain,fertilizer_price,oil_price,plant_price,year,type
เพชรบูรณ์,122872,24485,3753,1139.1,15922.24,38.4,53.93,2557,ยางพารา
เลย,630725,389350,77926,1078.1,15922.24,38.4,53.93,2557,ยางพารา
หนองบัวลำภู,103645,46574,7970,0,15922.24,38.4,53.93,2557,ยางพารา
อุดรธานี,527999,283714,57714,1307,15922.24,38.4,53.93,2557,ยางพารา
หนองคาย,246257,166166,30915,1572.6,15922.24,38.4,53.93,2557,ยางพารา
บึงกาฬ,796828,548488,104162,0,15922.24,38.4,53.93,2557,ยางพารา
สกลนคร,323117,183912,28400,1680.1,15922.24,38.4,53.93,2557,ยางพารา
นครพนม,295422,171266,26656,2341.3,15922.24,38.4,53.93,2557,ยางพารา
มุกดาหาร,201011,134128,22450,1243.1,15922.24,38.4,53.93,2557,ยางพารา
ยโสธร,96171,52970,8471,0,15922.24,38.4,53.93,2557,ยางพารา
อํานาจเจริญ,74356,36568,5350,0,15922.24,38.4,53.93,2557,ยางพารา
อุบลราชธานี,442367,286143,51473,1880.9,15922.24,38.4,53.93,2557,ยางพารา
ศรีสะเกษ,293980,194477,35150,1147.3,15922.24,38.4,53.93,2557,ยางพารา
สุรินทร์,151922,82928,14899,1388.5,15922.24,38.4,53.93,2557,ยางพารา
บุรีรัมย์,227430,157976,32920,1206.2,15922.24,38.4,53.93,2557,ยางพารา
มหาสารคาม,10693,3213,504,1493.7,15922.24,38.4,53.93,2557,ยางพารา
ร้อยเอ็ด,87244,41854,7154,1436.6,15922.24,38.4,53.93,2557,ยางพารา
กาฬสินธุ์,167047,99876,18617,1377,15922.24,38.4,53.93,2557,ยางพารา
ขอนแก่น,77812,50686,8200,973.1,15922.24,38.4,53.93,2557,ยางพารา
ชัยภูมิ,95739,42329,6786,793.5,15922.24,38.4,53.93,2557,ยางพารา
นครราชสีมา,47764,21326,3851,976.7,15922.24,38.4,53.93,2557,ยางพารา
สระบุรี,1930,647,94,0,15922.24,38.4,53.93,2557,ยางพารา
ลพบุรี,1175,640,90,900.7,15922.24,38.4,53.93,2557,ยางพารา
สิงห์บุรี,0,0,0,0,15922.24,38.4,53.93,2557,ยางพารา
ชัยนาท,0,0,0,955.5,15922.24,38.4,53.93,2557,ยางพารา
สุพรรณบุรี,6146,1915,302,953.7,15922.24,38.4,53.93,2557,ยางพารา
อ่างทอง,0,0,0,0,15922.24,38.4,53.93,2557,ยางพารา
พระนครศรีอยุธยา,0,0,0,779.2,15922.24,38.4,53.93,2557,ยางพารา
นนทบุรี,0,0,0,0,15922.24,38.4,53.93,2557,ยางพารา
กรงุเทพมหานคร,0,0,0,1130.1,15922.24,38.4,53.93,2557,ยางพารา
ปทุมธานี,431,149,22,967.3,15922.24,38.4,53.93,2557,ยางพารา
นครนายก,1006,98,11,0,15922.24,38.4,53.93,2557,ยางพารา
ปราจีนบุรี,28883,21053,4398,1494.1,15922.24,38.4,53.93,2557,ยางพารา
ฉะเชิงเทรา,203439,152937,29855,1521.3,15922.24,38.4,53.93,2557,ยางพารา
สระแก้ว,65290,37178,8495,1206.5,15922.24,38.4,53.93,2557,ยางพารา
จันทบุรี,622336,495436,125462,2768.7,15922.24,38.4,53.93,2557,ยางพารา
ตราด,343025,237760,67436,5143.9,15922.24,38.4,53.93,2557,ยางพารา
ระยอง,753938,556435,138931,1049.9,15922.24,38.4,53.93,2557,ยางพารา
ชลบุรี,229394,203807,49607,1115.8,15922.24,38.4,53.93,2557,ยางพารา
สมุทรปราการ,0,0,0,1215.8,15922.24,38.4,53.93,2557,ยางพารา
สมุทรสาคร,0,0,0,0,15922.24,38.4,53.93,2557,ยางพารา
นครปฐม,0,0,0,759.7,15922.24,38.4,53.93,2557,ยางพารา
กาญจนบุรี,129103,87531,15417,824.4,15922.24,38.4,53.93,2557,ยางพารา
ราชบุรี,19493,9942,1508,1015.8,15922.24,38.4,53.93,2557,ยางพารา
สมุทรสงคราม,0,0,0,0,15922.24,38.4,53.93,2557,ยางพารา
เพชรบุรี,15858,10186,1293,929.3,15922.24,38.4,53.93,2557,ยางพารา
ประจวบคีรีขันธ์,164410,104350,21262,998.5,15922.24,38.4,53.93,2557,ยางพารา
ชุมพร,585737,496978,124140,1678,15922.24,38.4,53.93,2557,ยางพารา
ระนอง,269584,212302,53587,4779.2,15922.24,38.4,53.93,2557,ยางพารา
สุราษฎร์ธานี,2912437,2550310,636908,1629.4,15922.24,38.4,53.93,2557,ยางพารา
พังงา,702344,580034,158702,0,15922.24,38.4,53.93,2557,ยางพารา
ภูเก็ต,88235,77885,19081,2827.6,15922.24,38.4,53.93,2557,ยางพารา
กระบี่,809480,698000,196769,2318.6,15922.24,38.4,53.93,2557,ยางพารา
ตรัง,1541701,1300514,344965,2076.9,15922.24,38.4,53.93,2557,ยางพารา
นครศรีธรรมราช,1847338,1673719,449557,2318.4,15922.24,38.4,53.93,2557,ยางพารา
พัทลุง,778881,668078,183004,2157.5,15922.24,38.4,53.93,2557,ยางพารา
สงขลา,2081644,1761081,455286,1943,15922.24,38.4,53.93,2557,ยางพารา
สตูล,437171,355341,91493,2341.2,15922.24,38.4,53.93,2557,ยางพารา
ปัตตานี,369236,289843,78595,2013.9,15922.24,38.4,53.93,2557,ยางพารา
ยะลา,1361924,1126746,295685,2079.2,15922.24,38.4,53.93,2557,ยางพารา
นราธิวาส,998534,876960,227836,2377.8,15922.24,38.4,53.93,2557,ยางพารา
เชียงราย,301076,209523,39043,1431.6,17120.31,28.92,44.17,2558,ยางพารา
พะเยา,161849,98896,16441,807.5,17120.31,28.92,44.17,2558,ยางพารา
ลำปาง,37883,6162,783,916.8,17120.31,28.92,44.17,2558,ยางพารา
ลำพูน,5775,2585,372,1076.1,17120.31,28.92,44.17,2558,ยางพารา
เชียงใหม่,26101,14401,1634,831.8,17120.31,28.92,44.17,2558,ยางพารา
แม่ฮ่องสอน,2317,565,59,1064.9,17120.31,28.92,44.17,2558,ยางพารา
ตาก,13320,6849,971,778.6,17120.31,28.92,44.17,2558,ยางพารา
กําแพงเพชร,31838,11389,1457,967,17120.31,28.92,44.17,2558,ยางพารา
สุโขทัย,31715,19423,2452,869.4,17120.31,28.92,44.17,2558,ยางพารา
แพร่,27990,10825,1414,902.3,17120.31,28.92,44.17,2558,ยางพารา
น่าน,250775,104605,14491,1130.4,17120.31,28.92,44.17,2558,ยางพารา
อุตรดิตถ์,21355,8826,924,825.6,17120.31,28.92,44.17,2558,ยางพารา
พิษณุโลก,174241,119528,15639,891.3,17120.31,28.92,44.17,2558,ยางพารา
พิจิตร,4304,740,88,909.3,17120.31,28.92,44.17,2558,ยางพารา
นครสวรรค์,9401,3256,427,771.4,17120.31,28.92,44.17,2558,ยางพารา
อุทัยธานี,32076,17445,2977,0,17120.31,28.92,44.17,2558,ยางพารา
เพชรบูรณ์,70908,26971,3402,827.7,17120.31,28.92,44.17,2558,ยางพารา
เลย,702350,496589,107894,862.3,17120.31,28.92,44.17,2558,ยางพารา
หนองบัวลำภู,106060,75960,14849,0,17120.31,28.92,44.17,2558,ยางพารา
อุดรธานี,533272,357784,72538,1129.1,17120.31,28.92,44.17,2558,ยางพารา
หนองคาย,270334,210602,45283,1523.5,17120.31,28.92,44.17,2558,ยางพารา
บึงกาฬ,809335,677229,152780,0,17120.31,28.92,44.17,2558,ยางพารา
สกลนคร,330208,241606,52003,1439.9,17120.31,28.92,44.17,2558,ยางพารา
นครพนม,314652,235193,47381,2079.2,17120.31,28.92,44.17,2558,ยางพารา
มุกดาหาร,210861,142188,27037,1013.9,17120.31,28.92,44.17,2558,ยางพารา
ยโสธร,96575,66400,12696,0,17120.31,28.92,44.17,2558,ยางพารา
อํานาจเจริญ,74855,45978,8166,0,17120.31,28.92,44.17,2558,ยางพารา
อุบลราชธานี,454489,345513,58201,1329.9,17120.31,28.92,44.17,2558,ยางพารา
ศรีสะเกษ,311809,229375,44673,1382.5,17120.31,28.92,44.17,2558,ยางพารา
สุรินทร์,160190,112154,22605,1258.6,17120.31,28.92,44.17,2558,ยางพารา
บุรีรัมย์,229738,173336,34329,1029.3,17120.31,28.92,44.17,2558,ยางพารา
มหาสารคาม,11147,4230,684,832,17120.31,28.92,44.17,2558,ยางพารา
ร้อยเอ็ด,90645,58932,10245,1051.7,17120.31,28.92,44.17,2558,ยางพารา
กาฬสินธุ์,193025,131715,25651,1283.6,17120.31,28.92,44.17,2558,ยางพารา
ขอนแก่น,82944,58769,10518,998.9,17120.31,28.92,44.17,2558,ยางพารา
ชัยภูมิ,123971,61931,8850,912.8,17120.31,28.92,44.17,2558,ยางพารา
นครราชสีมา,54101,27007,4263,1171.1,17120.31,28.92,44.17,2558,ยางพารา
สระบุรี,2564,848,136,0,17120.31,28.92,44.17,2558,ยางพารา
ลพบุรี,2595,834,86,1185.1,17120.31,28.92,44.17,2558,ยางพารา
สิงห์บุรี,0,0,0,0,17120.31,28.92,44.17,2558,ยางพารา
ชัยนาท,0,0,0,985.8,17120.31,28.92,44.17,2558,ยางพารา
สุพรรณบุรี,7168,1440,200,960.4,17120.31,28.92,44.17,2558,ยางพารา
อ่างทอง,0,0,0,0,17120.31,28.92,44.17,2558,ยางพารา
พระนครศรีอยุธยา,0,0,0,1152.7,17120.31,28.92,44.17,2558,ยางพารา
นนทบุรี,0,0,0,0,17120.31,28.92,44.17,2558,ยางพารา
กรงุเทพมหานคร,0,0,0,1907.6,17120.31,28.92,44.17,2558,ยางพารา
ปทุมธานี,411,240,25,1045.7,17120.31,28.92,44.17,2558,ยางพารา
นครนายก,1646,582,72,0,17120.31,28.92,44.17,2558,ยางพารา
ปราจีนบุรี,28887,24911,3120,1628,17120.31,28.92,44.17,2558,ยางพารา
ฉะเชิงเทรา,201349,154331,26441,1406.6,17120.31,28.92,44.17,2558,ยางพารา
สระแก้ว,66117,23228,4049,1252.1,17120.31,28.92,44.17,2558,ยางพารา
จันทบุรี,604342,525946,125067,2721.4,17120.31,28.92,44.17,2558,ยางพารา
ตราด,344255,297239,67602,3918.4,17120.31,28.92,44.17,2558,ยางพารา
ระยอง,624944,513430,112753,1449.7,17120.31,28.92,44.17,2558,ยางพารา
ชลบุรี,220906,182975,39407,1046,17120.31,28.92,44.17,2558,ยางพารา
สมุทรปราการ,0,0,0,1648.4,17120.31,28.92,44.17,2558,ยางพารา
สมุทรสาคร,0,0,0,0,17120.31,28.92,44.17,2558,ยางพารา
นครปฐม,0,0,0,1171.6,17120.31,28.92,44.17,2558,ยางพารา
กาญจนบุรี,140902,74149,15311,963.2,17120.31,28.92,44.17,2558,ยางพารา
ราชบุรี,29696,7200,1211,935.1,17120.31,28.92,44.17,2558,ยางพารา
สมุทรสงคราม,0,0,0,0,17120.31,28.92,44.17,2558,ยางพารา
เพชรบุรี,16990,4612,847,794.1,17120.31,28.92,44.17,2558,ยางพารา
ประจวบคีรีขันธ์,227684,148120,30644,978.7,17120.31,28.92,44.17,2558,ยางพารา
ชุมพร,581037,516980,129445,2107.8,17120.31,28.92,44.17,2558,ยางพารา
ระนอง,318559,269684,62119,3596.2,17120.31,28.92,44.17,2558,ยางพารา
สุราษฎร์ธานี,2610316,2309141,609271,1454.9,17120.31,28.92,44.17,2558,ยางพารา
พังงา,705301,554835,150069,0,17120.31,28.92,44.17,2558,ยางพารา
ภูเก็ต,68054,59235,11095,2485.7,17120.31,28.92,44.17,2558,ยางพารา
กระบี่,626030,559342,149825,1976,17120.31,28.92,44.17,2558,ยางพารา
ตรัง,1521511,1226348,317466,1973.5,17120.31,28.92,44.17,2558,ยางพารา
นครศรีธรรมราช,1841593,1591728,414875,2091,17120.31,28.92,44.17,2558,ยางพารา
พัทลุง,917858,753651,197680,2032.4,17120.31,28.92,44.17,2558,ยางพารา
สงขลา,1985227,1685508,454263,1573.8,17120.31,28.92,44.17,2558,ยางพารา
สตูล,435141,355128,91894,2649.3,17120.31,28.92,44.17,2558,ยางพารา
ปัตตานี,372827,322303,83201,1189.7,17120.31,28.92,44.17,2558,ยางพารา
ยะลา,1259007,1020919,252743,1753.8,17120.31,28.92,44.17,2558,ยางพารา
นราธิวาส,1013969,826563,199611,1987.2,17120.31,28.92,44.17,2558,ยางพารา
เชียงราย,299615,212727,41148,1875.8,16517.81,26.42,48.81,2559,ยางพารา
พะเยา,161359,107102,18678,1071.4,16517.81,26.42,48.81,2559,ยางพารา
ลำปาง,37844,7531,903,1096.2,16517.81,26.42,48.81,2559,ยางพารา
ลำพูน,5599,2590,404,1313.4,16517.81,26.42,48.81,2559,ยางพารา
เชียงใหม่,25896,14378,1596,1179.3,16517.81,26.42,48.81,2559,ยางพารา
แม่ฮ่องสอน,2315,601,59,1119.8,16517.81,26.42,48.81,2559,ยางพารา
ตาก,12930,6609,977,1150.5,16517.81,26.42,48.81,2559,ยางพารา
กําแพงเพชร,32650,20228,3131,1168.9,16517.81,26.42,48.81,2559,ยางพารา
สุโขทัย,41796,21175,2739,1272,16517.81,26.42,48.81,2559,ยางพารา
แพร่,27671,10631,1458,1342.6,16517.81,26.42,48.81,2559,ยางพารา
น่าน,251958,108553,15276,1412.7,16517.81,26.42,48.81,2559,ยางพารา
อุตรดิตถ์,21393,9101,1005,1355.8,16517.81,26.42,48.81,2559,ยางพารา
พิษณุโลก,173914,120580,16601,1380.9,16517.81,26.42,48.81,2559,ยางพารา
พิจิตร,4197,1228,113,1170,16517.81,26.42,48.81,2559,ยางพารา
นครสวรรค์,9254,3196,428,1538.8,16517.81,26.42,48.81,2559,ยางพารา
อุทัยธานี,32129,19660,3450,0,16517.81,26.42,48.81,2559,ยางพารา
เพชรบูรณ์,70263,27188,3680,1039.2,16517.81,26.42,48.81,2559,ยางพารา
เลย,702259,505096,112677,1406.9,16517.81,26.42,48.81,2559,ยางพารา
หนองบัวลำภู,106023,78752,15996,1541.8,16517.81,26.42,48.81,2559,ยางพารา
อุดรธานี,531454,372836,77825,1477,16517.81,26.42,48.81,2559,ยางพารา
หนองคาย,269910,220198,48615,1955,16517.81,26.42,48.81,2559,ยางพารา
บึงกาฬ,808872,692099,159693,0,16517.81,26.42,48.81,2559,ยางพารา
สกลนคร,329794,249899,54870,1349.3,16517.81,26.42,48.81,2559,ยางพารา
นครพนม,313712,243102,50248,1349.3,16517.81,26.42,48.81,2559,ยางพารา
มุกดาหาร,210395,152566,31202,1307.7,16517.81,26.42,48.81,2559,ยางพารา
ยโสธร,97288,68357,12623,0,16517.81,26.42,48.81,2559,ยางพารา
อํานาจเจริญ,75440,46997,8672,0,16517.81,26.42,48.81,2559,ยางพารา
อุบลราชธานี,454377,359220,65816,1905.8,16517.81,26.42,48.81,2559,ยางพารา
ศรีสะเกษ,310322,233677,46964,1310.6,16517.81,26.42,48.81,2559,ยางพารา
สุรินทร์,159968,115037,23633,1406.2,16517.81,26.42,48.81,2559,ยางพารา
บุรีรัมย์,227049,178525,36743,1370.7,16517.81,26.42,48.81,2559,ยางพารา
มหาสารคาม,11118,4614,760,1728.9,16517.81,26.42,48.81,2559,ยางพารา
ร้อยเอ็ด,90539,61577,10878,1440.8,16517.81,26.42,48.81,2559,ยางพารา
กาฬสินธุ์,191113,133824,26319,1463.2,16517.81,26.42,48.81,2559,ยางพารา
ขอนแก่น,82708,60690,11082,1368.1,16517.81,26.42,48.81,2559,ยางพารา
ชัยภูมิ,120136,60103,8812,1234.8,16517.81,26.42,48.81,2559,ยางพารา
